hemi,mode_k,beta_mean,beta_sem,N_subj,t,p,sig_q05
L,55,0.06864686759531949,0.00617001775940629,49,11.125878445109214,6.8713463073249946e-15,1
L,56,0.05021887756459371,0.004790156462652266,49,10.483765604764397,5.2726500740031935e-14,1
L,57,0.014867696241069803,0.003724562539684667,49,3.9917966426007565,0.00022374222232493686,1
L,58,0.09333572689981838,0.006190811761684823,49,15.076492468641488,7.820991043298068e-20,1
L,59,0.14806315746043106,0.008560633804272164,49,17.295817207662882,2.934323336096686e-22,1
L,60,0.26105036273661797,0.01200769390900489,49,21.74025793086292,1.7064596511888844e-26,1
L,61,0.03676922356164066,0.004057778015262311,49,9.061418200636528,5.7605257024298926e-12,1
L,62,0.5168595510494166,0.019356247976966726,49,26.702465873782042,1.8573035498125904e-30,1
L,63,0.6699314343116332,0.01687305686489903,49,39.70421244210286,2.2819587403541017e-38,1
L,64,0.09592217684876565,0.00585444760183592,49,16.38449660369068,2.726770639566796e-21,1
L,65,0.06445286626682098,0.005511167199948985,49,11.694957515971863,1.180044502457614e-15,1
L,66,0.08881414358164143,0.006701172675593956,49,13.253522611812032,1.1722925648051971e-17,1
L,67,0.09236206134869994,0.0048410287199595675,49,19.079015368756448,4.751709748996048e-24,1
L,68,0.36739628103833455,0.01898476078211016,49,19.352168049678124,2.5937531173732376e-24,1
L,69,0.004743127708700781,0.002446721509217365,49,1.9385646019918181,0.05844677585213214,0
L,70,0.19983997517712143,0.008770925149286941,49,22.784366731640393,2.1823105869680375e-27,1
L,71,0.0496200550335739,0.005070648613955531,49,9.785741196305473,5.122159270908589e-13,1
L,72,0.01980692458724556,0.00308372615959018,49,6.42304911726593,5.6439122005259154e-08,1
L,73,0.013664361634357528,0.003219424408182494,49,4.24434926927564,9.971726000165487e-05,1
L,74,0.2023581233583101,0.011994124028831486,49,16.87143828693796,8.197387260957621e-22,1
L,75,0.02759610818074882,0.003910813433533062,49,7.056360179221913,6.026944830483766e-09,1
L,76,0.119984762343539,0.005871950093730094,49,20.433545998910212,2.5161961968536825e-25,1
L,77,0.13096424078780528,0.006463246347117613,49,20.262919553764313,3.6120097509494995e-25,1
L,78,0.5379931179551446,0.016744223523238837,49,32.13007263122587,4.100597541196269e-34,1
L,79,0.019810875920266206,0.0032238402430440406,49,6.145117135692873,1.5045052107760123e-07,1
L,80,0.007289788103895078,0.0027880427605267892,49,2.6146615134832802,0.01189862123299467,1
L,81,0.06218613149524279,0.004962425089076029,49,12.531399543367503,9.554851209994019e-17,1
L,82,0.07038376373412589,0.005115617988350215,49,13.758604316117948,2.8095349016887746e-18,1
L,83,0.10204284841484797,0.006334951527433844,49,16.107913055521575,5.45784383786509e-21,1
L,84,0.13448056280229287,0.005492130728277609,49,24.48604548138049,8.996102405002448e-29,1
L,85,0.003940827893792704,0.002595111649831098,49,1.518558129878224,0.1354334413553926,0
L,86,0.10492118465167603,0.005443912959236622,49,19.273119434001515,3.0882956781911764e-24,1
L,87,0.022159534434639076,0.00353739410707119,49,6.2643668655246945,9.881430419892602e-08,1
L,88,0.14667409619381475,0.006012529717262969,49,24.394739500860865,1.0623207538721513e-28,1
L,89,0.0318093513105444,0.0043339134767134925,49,7.33963690817985,2.2213813781807262e-09,1
L,90,0.04360661788973026,0.0033756837876987513,49,12.917862167255151,3.0832269282200867e-17,1
L,91,0.02641439022415057,0.0039191557204182065,49,6.739816457543546,1.8430947088490873e-08,1
L,92,0.047911554611014276,0.0059386518988599635,49,8.067749285020698,1.7400449912732562e-10,1
L,93,0.23419082580461012,0.01160066000195163,49,20.187715678695106,4.239192225351897e-25,1
L,94,0.038881794381747395,0.00343721208268104,49,11.312014925601984,3.843971459223494e-15,1
L,95,0.003762521553939997,0.0018883497625456541,49,1.9924918723043141,0.05202045648129314,0
L,96,0.15334729667959926,0.008116422191740363,49,18.893459834513337,7.196463031498267e-24,1
L,97,0.05456821946350229,0.003682843637146484,49,14.81687110283685,1.5580766742651153e-19,1
L,98,0.07406745471303978,0.005920712266159762,49,12.509889247004523,1.0181416177087944e-16,1
L,99,0.019044333463561422,0.002221518082373961,49,8.572666418816745,3.04418908961457e-11,1
L,100,0.024027572566925066,0.002717578495369785,49,8.841537643848481,1.2146198719554549e-11,1
L,101,0.2209438316823436,0.008033351620601903,49,27.50331892802039,4.896731394556866e-31,1
L,102,0.13234779087781232,0.006370998504385168,49,20.773476996850203,1.2332464050452398e-25,1
L,103,0.04070645150146616,0.0039649201395614425,49,10.26665104684017,1.0626135096710152e-13,1
L,104,0.009639589457169407,0.002292364643231109,49,4.2050855589808425,0.00011320733412745993,1
L,105,0.12695561382545645,0.00630242762585958,49,20.143922526701154,4.654461933176589e-25,1
L,106,0.05186108784747555,0.004250729445211538,49,12.20051488007482,2.555023516434836e-16,1
L,107,0.021535504807420263,0.0022040563508705473,49,9.77085036819239,5.380178649043848e-13,1
L,108,0.024924208007105528,0.0026285162504780238,49,9.482234702780627,1.4018666673012922e-12,1
L,109,0.008191331778289746,0.0021060551701813876,49,3.8894193724204547,0.00030871018848060825,1
L,110,-8.092740599295278e-05,0.002140399647030651,49,-0.03780948389952425,0.9699963973994399,0
L,111,0.15361135802811404,0.007052723601749064,49,21.780430753024078,1.5742820728073755e-26,1
L,112,0.2913194377070797,0.011127793232311564,49,26.179443814716198,4.521477528179875e-30,1
L,113,0.00904627795379043,0.002411235650067085,49,3.751718731240037,0.0004733089207636613,1
L,114,0.003123929358550119,0.0018053802804652032,49,1.7303442340386908,0.08999417451950684,0
L,115,0.010379800103731495,0.0025892798007479826,49,4.008759540291093,0.00021205109909154426,1
L,116,0.0029709392069942647,0.0019387013852534736,49,1.532437759415864,0.13197949899576172,0
L,117,0.025511916839764108,0.0033455839901245727,49,7.6255496544309365,8.14038360627682e-10,1
L,118,0.002997991697001272,0.001973809482117491,49,1.5188860546890497,0.1353510144880917,0
L,119,0.11056137911124637,0.007056332027534461,49,15.668392399879373,1.672634981450545e-20,1
R,0,558.5819132159376,12.801529108170666,49,43.633999383668844,2.772780071652867e-40,1
R,1,0.051767563287891366,0.09686337283559512,49,0.5344389914622913,0.5955047836044078,0
R,2,4.531468903556382,0.16157374038966324,49,28.04582534654428,2.0234668082104034e-31,1
R,3,41.811431682167445,0.7857716092005644,49,53.21066731426698,2.450150200841632e-44,1
R,4,1.5760815036286866,0.09594716461926331,49,16.426556322772843,2.4554577307642898e-21,1
R,5,-0.015808917502143662,0.025338104550217563,49,-0.6239187098944985,0.5356350329472596,0
R,6,6.333120737111071,0.20998794731227233,49,30.159448759661956,7.433974184981907e-33,1
R,7,0.24451967789021486,0.046589205217250976,49,5.2484191724239695,3.442076986883287e-06,1
R,8,5.3943909466729005,0.15946337705811517,49,33.82840026463855,3.833740751546675e-35,1
R,9,0.04540702565473231,0.017152406921544718,49,2.647268448237294,0.010944264355809316,1
R,10,1.325086005030502,0.03577197298896486,49,37.04257535471336,5.754022361122393e-37,1
R,11,4.822883013027487,0.10869926149441103,49,44.369050412320085,1.2674397109592463e-40,1
R,12,1.3205339945060228,0.04453020922402943,49,29.654789804882288,1.604836561683637e-32,1
R,13,0.8929260077334352,0.028462092835524484,49,31.372464874365974,1.2249363817748148e-33,1
R,14,3.146347474206278,0.08203060735076674,49,38.35577445809157,1.1402878273838026e-37,1
R,15,0.711037215635462,0.02898398436333621,49,24.532072841403433,8.27456020524967e-29,1
R,16,0.9098516949668765,0.034940144871111446,49,26.040295434468646,5.7440043758060485e-30,1
R,17,2.9934630235868775,0.09589345312943022,49,31.216552599753733,1.538918313186909e-33,1
R,18,0.09964176627427695,0.012145049362467865,49,8.204311345345559,1.0836059743558702e-10,1
R,19,0.23187712976978836,0.021256821592305738,49,10.90836317004797,1.3623140684263235e-14,1
R,20,0.5108544424111457,0.018631623363419135,49,27.418675895635836,5.628490783063238e-31,1
R,21,0.5570031651559432,0.0255127724727117,49,21.832325975223203,1.4188304568842848e-26,1
R,22,0.9094767365889492,0.02479470870191858,49,36.68027511525373,9.078457835992255e-37,1
R,23,0.3035589560668104,0.018171346495103827,49,16.705363917231054,1.2316243643588986e-21,1
R,24,0.08075310294825974,0.010469527066312444,49,7.713156710592701,5.99024994797304e-10,1
R,25,0.014462348680629063,0.005855483654650747,49,2.4698811462213324,0.01712262190746928,1
