subject,run,hemi,mode_k,beta,p,source_file
sub-EN063,7,R,14,-16.447827735696844,0.0121698269432904,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,15,-1.7471949013112456,0.0140616852773386,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,16,-6.42130649109239,0.0308396572015232,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,17,-15.274303633229248,0.0118567069013142,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,18,0.1601295668403556,0.2034591636535963,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,19,0.0916656084075763,0.4284937094000238,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,20,-3.2101301552464823,0.0124496252395231,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,21,-3.740881786313707,0.0102032207158982,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,22,-4.441746989878379,0.011047545376254,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,23,-1.214135775149671,0.0184070214081884,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,24,-0.3066204421099916,0.1964963847909291,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,25,0.1105513582165171,0.0646137719424601,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,26,-0.0674954782573491,0.3084282680986812,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,27,-2.1040716208067223,0.0079594057953649,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,28,-0.8343856254821505,0.0087068487457722,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,29,-0.6729675804768369,0.0087290113458644,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,30,-0.1078184214100263,0.3031369613369788,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,31,-0.160532676574673,0.0044593660819198,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,32,-2.833190878969499,0.0105958277771543,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,33,-0.5894017797580493,0.0847241941858156,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,34,-0.618940580662164,0.0043600383155736,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,35,-0.6409356429037576,0.0152824121042263,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,36,-0.4677885858798832,0.0194301667161585,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,37,-8.319310898625085,0.0107276537532986,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,38,-1.012581775951442,0.0179553666930967,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,39,-4.961026441325364,0.0125743135719509,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,40,-0.0063182051425557,0.9357407597594134,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,41,-6.759198361093174,0.00934123448835,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,42,-0.0033100331803155,0.904649867614143,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,43,-1.0854749800111814,0.01166729899513,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,44,0.013314189940857,0.8542156521110389,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,45,-1.467095467697273,0.0077248883941767,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,46,0.050036845568428,0.2318931957923098,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,47,-2.3374914001828038,0.0081736607556895,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,48,-2.761048656960438,0.0096914755240534,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,49,-3.485999123068221,0.0094513238000099,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,50,-0.4416670429719195,0.0393989137718504,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,51,-0.9605035112393764,0.0098852216218455,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,52,0.0350390393924893,0.5412429497681492,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,53,0.1152402832271387,0.0064606440370232,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,54,-0.1392004555989497,0.056440142592959,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,55,0.0226680575120765,0.6045718753231681,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,56,-0.5347033978306623,0.0146322563754097,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,57,-0.0931729794273388,0.1550034151276616,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,58,-0.1547321893323769,0.0480531058654088,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,59,-0.8017139970684211,0.0178407689198302,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,60,-1.501150128421851,0.0096377189887006,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,61,0.0690866808205892,0.0025173612910744,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,62,-1.956749952411615,0.0109035879829264,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,63,-1.995194421006636,0.0082557376186799,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,64,-0.3345465461202672,0.0199655735628164,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,65,-0.0062467834427846,0.8821912251481975,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,66,-1.6052430927985155,0.0127233175218156,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,67,-1.95944723715404,0.0122197142922632,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,68,-0.8272205164642077,0.009577867314947,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,69,0.0134767802376733,0.5878427852453778,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,70,-1.0736975296952302,0.0150324504227542,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,71,-0.0788242642448426,0.1238559468274961,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,72,-1.988249917125908,0.0123089909006313,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,73,0.0080023041147919,0.7417061813658289,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,74,-0.0315473916723782,0.2454980977829632,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,75,-1.7000954487762858,0.0162272936143505,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,76,-0.1104038906781445,0.0249544178786936,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,77,-0.5678447480559843,0.0093486589397824,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,78,-0.3601822812238867,0.0059691581635267,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,79,-1.8818358232679475,0.0099754038778511,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,80,-0.1286179080413461,0.0142971101543579,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,81,-0.1415393487031263,0.1109940099508894,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,82,-0.1334471042921894,0.0228402236195564,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,83,-0.0149297914458832,0.7588562859110773,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,84,-1.3088744620756028,0.0098838586836762,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,85,-0.2751920851696535,0.0260660225608033,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,86,0.0609917970179832,0.0063975762233317,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,87,-0.0773541957706523,0.0350498810392335,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,88,-1.5251322404429928,0.0102421560820646,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,89,-0.0933172368254669,0.0193571155453533,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,90,-0.0002375140826473,0.9952303692360552,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,91,-0.3049925568583162,0.0226293305148878,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,92,0.0605417167393654,0.1097812555392349,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,93,-0.4150126779759346,0.0131969424286032,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,94,-0.5974354229629684,0.005355726842885,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,95,-0.4297348491916835,0.0105730389546044,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,96,0.0274827296167025,0.3094189848225734,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,97,-0.0020634135160077,0.9129834435591128,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,98,-0.0924052877769615,0.0210675807411146,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,99,-0.1651566550249994,0.0045086548927007,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,100,0.0133978963470681,0.330254445754936,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,101,-0.4924974939546843,0.0152853217913184,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,102,0.0335742292346591,0.1460519056647675,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,103,-0.4111962539762266,0.0090749467446057,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,104,0.0257690230636923,0.0173300317720048,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,105,-0.0186182064344926,0.3263833698040761,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,106,-0.0085795535754269,0.5619200074465306,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,107,-0.1067901496801963,0.0809692209725,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,108,-0.1159162507076414,0.0189120965071971,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,109,0.010507190373724,0.3761023152728696,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,110,-1.0745620043877115,0.0093397952296651,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,111,-2.9623893629508387,0.0093145256066319,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,112,-0.4014856343434568,0.0096721967991894,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,113,0.0208456077519666,0.07365433098611,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,114,0.0113232041759214,0.4550290517122093,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,115,-0.0724229532338637,0.0109630504776281,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,116,-0.0083644501064291,0.4927542644361919,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,117,-0.0038770093887933,0.8224730551873067,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,118,-0.0334503628804736,0.5589939209813184,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,7,R,119,-0.0488303468017769,0.0357022417162664,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN063,8,R,0,-3240.185984753355,0.0047246021202103,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,1,-4.527031622190981,2.979629937439223e-05,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,2,-23.711253933420583,0.0045524044982883,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,3,-216.95472639878344,0.0044886640734684,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,4,-15.999241965026986,0.0023747616909411,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,5,-0.1845562032467989,0.1955956807212966,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,6,-40.44984933617254,0.0049379826497605,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,7,-0.1901315352962832,0.1833752315335907,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,8,-34.80536349305563,0.0043033463109231,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,9,-0.1268754553376989,0.3150988593650206,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,10,-7.690953533621478,0.0050782795678912,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,11,-24.71250388294967,0.0048018745927708,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,12,-6.929995379383822,0.0031521493472223,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,13,-4.222827365516095,0.0025241644591197,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,14,-16.216602569158884,0.005128570386282,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,15,-3.864765013704771,0.0030906933634023,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,16,-4.497560695795025,0.0046764680745068,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,17,-21.490760796125443,0.0046851669092466,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,18,-0.2413155935968132,0.0192815648148019,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,19,-0.5996568271899393,0.0095731088045459,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,20,-3.300407490238543,0.0040588473282955,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,21,-2.870487375483745,0.0039834456502192,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,22,-4.839114479333525,0.0049070403451515,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,23,-2.105310964077736,0.0068090716707741,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,24,-1.233978978463102,0.0002240346702068,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,25,-0.1801845751135916,0.0003903723518155,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,26,-0.2756285184843071,1.6216560130342511e-06,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,27,-2.3700914516166094,0.0026021604000566,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,28,-0.5027579400456457,0.0040274977448866,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,29,-0.313076033472041,0.0038437197482935,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,30,-0.0010604975671633,0.986834259400114,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,31,-0.1710633708530704,0.0011859059569113,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,32,-2.588656543743964,0.0039011095727028,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,33,-0.1211837604021967,0.142049322863749,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,34,-0.6304246917438725,0.0018911479104539,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,35,-0.9377265487847268,0.0019910538273332,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,36,-0.4260745563733148,0.0030402022742648,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,37,-8.983555150062374,0.0051434108149773,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,38,-1.9666711373139345,0.0045660828825053,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,39,-4.73457026595784,0.0046815075040547,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,40,-0.2335756279108729,0.0019581619486753,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,41,-6.7082069501260895,0.0055030740794969,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,42,-0.1393585390701529,0.0053161335789326,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,43,-0.7595129091775246,0.0049774161504205,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,44,-0.0380336297046171,0.332113948139943,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,45,-1.6678139263069631,0.0035049768699459,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,46,-0.0868943594662023,0.0255399656122128,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,47,-2.803202263640899,0.0015148521862707,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,48,-3.207861892945462,0.0045417399448025,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,49,-3.892943670407424,0.0046313336763242,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,50,-0.369052131615878,0.0024303116621435,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,51,-0.4742935580736448,0.0037721950472954,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN063,8,R,52,-0.1661279049188951,0.0002422425761178,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN063/glm_curvature/per_run/curvature_R_run-8.csv
