subject,run,hemi,mode_k,beta,p,metric
sub-EN057,15,L,29,0.0587400682506174,0.4657275688670658,mean
sub-EN057,15,L,30,-0.0064879533040921,0.9593342971774752,mean
sub-EN057,15,L,31,0.1303424832017072,0.4275375270996236,mean
sub-EN057,15,L,32,0.5878130645205796,0.3549300986553254,mean
sub-EN057,15,L,33,1.920278481233099,0.3958503515927296,mean
sub-EN057,15,L,34,0.0914434394212,0.3097294432936885,mean
sub-EN057,15,L,35,-0.0019230692072462,0.9779314695557688,mean
sub-EN057,15,L,36,1.0343014673350073,0.3989232163267489,mean
sub-EN057,15,L,37,0.0198311245494677,0.6098014881554708,mean
sub-EN057,15,L,38,0.526985955497081,0.3824430372779396,mean
sub-EN057,15,L,39,0.4934019683253598,0.4012977844179938,mean
sub-EN057,15,L,40,0.0307630078245027,0.5381537599777828,mean
sub-EN057,15,L,41,2.482693253911447,0.3786679535142685,mean
sub-EN057,15,L,42,0.0044553822416267,0.8101744044670951,mean
sub-EN057,15,L,43,0.0160712083911746,0.6736957682710912,mean
sub-EN057,15,L,44,0.080162937283602,0.4035981802387561,mean
sub-EN057,15,L,45,0.2080028653733553,0.466020533282041,mean
sub-EN057,15,L,46,0.4806873441289843,0.3467240049601829,mean
sub-EN057,15,L,47,-0.0063184628287655,0.929605938110036,mean
sub-EN057,15,L,48,3.564650972054193,0.3793831617133207,mean
sub-EN057,15,L,49,0.2978488361494386,0.380260359099773,mean
sub-EN057,15,L,50,0.0209585538069449,0.5164902221928339,mean
sub-EN057,15,L,51,0.26561708090317,0.42573578372525,mean
sub-EN057,15,L,52,-0.0226059608886503,0.5695126693800033,mean
sub-EN057,15,L,53,0.536623518149604,0.3795493479589266,mean
sub-EN057,15,L,54,0.1398881994135801,0.4530535635197347,mean
sub-EN057,15,L,55,0.0286822057176664,0.649713355421649,mean
sub-EN057,15,L,56,0.1461593320531728,0.3979804189339928,mean
sub-EN057,15,L,57,0.0071253467373886,0.9179632252467268,mean
sub-EN057,15,L,58,0.2353787418634675,0.3963171033942657,mean
sub-EN057,15,L,59,0.2865320487680212,0.4074636123844221,mean
sub-EN057,15,L,60,0.3515418629572505,0.3751563438917497,mean
sub-EN057,15,L,61,0.0265727045581257,0.4622205945888388,mean
sub-EN057,15,L,62,0.8553189891070109,0.3727861195004228,mean
sub-EN057,15,L,63,0.7978760897619561,0.3967501454989244,mean
sub-EN057,15,L,64,0.2147951392133158,0.360996966549363,mean
sub-EN057,15,L,65,0.1718982738339512,0.3718987095835793,mean
sub-EN057,15,L,66,0.1409419407825192,0.4672566533168788,mean
