hemi,mode_k,beta_mean,beta_sem,N_subj,t,p,sig_q05
R,75,0.29838974975452875,0.010410760939998183,49,28.661665700930108,7.55630061041024e-32,1
R,76,0.04122279408937366,0.0033986580577288145,49,12.12913843910534,3.1647800739460235e-16,1
R,77,0.08363069026668712,0.0053526872777490825,49,15.624056838578397,1.874908705993065e-20,1
R,78,0.08810665114797701,0.0056007642203010355,49,15.731183760355007,1.4234653123360402e-20,1
R,79,0.4198781255890658,0.013723378119989397,49,30.595828659524706,3.857179243750046e-33,1
R,80,0.043502717743406874,0.003916576416744779,49,11.107332811742685,7.282522012104583e-15,1
R,81,0.03719951009675949,0.0029122431772322524,49,12.773490341597531,4.6940123785372746e-17,1
R,82,0.06399731719997764,0.004197820409156784,49,15.245368063002196,5.0162181637466397e-20,1
R,83,0.04475732569938914,0.00449714600009183,49,9.952384400790017,2.9605962001621176e-13,1
R,84,0.24601866060274394,0.009750918162588494,49,25.2303071875475,2.3657903739198573e-29,1
R,85,0.07076381367379614,0.004581779486947986,49,15.44461357762403,2.982804100740627e-20,1
R,86,0.0043935934715287435,0.002168438148862928,49,2.0261557719931416,0.0483257341626059,0
R,87,0.006442394220100951,0.0017483848433920291,49,3.6847689708875,0.0005811854731470799,1
R,88,0.2823814121535783,0.011029433458464438,49,25.602531010952994,1.2285000587456683e-29,1
R,89,0.016676313981168374,0.002380240185395929,49,7.006147565899716,7.1952846779519605e-09,1
R,90,0.023660448195530603,0.002142112259663105,49,11.045382000312037,8.845730254107537e-15,1
R,91,0.06376058495108577,0.00449418441920374,49,14.187353923135756,8.564490181307121e-19,1
R,92,0.01874084929315532,0.0038406241811685983,49,4.879636332303929,1.21316424376681e-05,1
R,93,0.15101955518313578,0.006411897914270333,49,23.55301927796236,5.04564962053742e-28,1
R,94,0.06676199454961372,0.004743985849513306,49,14.072975060931714,1.1732427101544874e-18,1
R,95,0.060676586903062865,0.004096535800040912,49,14.811682324967574,1.579813921993212e-19,1
R,96,0.0062090539232303385,0.002936032322000122,49,2.1147771012958487,0.03966731938833998,1
R,97,0.0016683687587361836,0.0022892097415638064,49,0.7287968107266949,0.4696670435048004,0
R,98,0.025276298231030205,0.004727983428609665,49,5.346105504109833,2.4570818076538246e-06,1
R,99,0.05709118269520756,0.003920199562742655,49,14.563335815298485,3.077557610605239e-19,1
R,100,0.013443965274011383,0.003069649858074116,49,4.379641293175394,6.419236025782597e-05,1
R,101,0.0952326087531461,0.004984500167813181,49,19.105748931076256,4.4770248802122906e-24,1
R,102,0.006455460763710331,0.0021532373015836176,49,2.9980256978469604,0.004294979325105732,1
R,103,0.04751524765001249,0.0032461532024007744,49,14.63740146795025,2.5206154155216625e-19,1
R,104,0.006258391114349426,0.0024500097811293114,49,2.554435154730147,0.013863816644267151,1
R,105,0.00343963410124866,0.0014903958887377696,49,2.3078660691701978,0.025361238936762162,1
R,106,0.0028463817652908713,0.0016934035727574916,49,1.6808643911480012,0.09928626971795336,0
R,107,0.006785177890083542,0.0019135910220595246,49,3.5457826734475977,0.0008852838882741429,1
R,108,0.037018034152772335,0.0031156078409424136,49,11.881480610722518,6.684428738440536e-16,1
R,109,0.004892381067607879,0.0014186834011696218,49,3.4485362016461147,0.001183016744195834,1
R,110,0.234880713931584,0.010405224702082503,49,22.57334374379969,3.28594340037804e-27,1
R,111,0.6177727870945432,0.01910687524798923,49,32.332486556615606,3.073253789863082e-34,1
R,112,0.08762424474829245,0.004445964367485543,49,19.708715029097085,1.1886344466332523e-24,1
R,113,0.010484528543590523,0.0018195285071600127,49,5.7622227419537175,5.774305026178793e-07,1
R,114,0.000636630725444498,0.0016385874756753053,49,0.38852410072408594,0.6993462432975502,0
R,115,0.011788274425948134,0.0018509559005890392,49,6.368749478146233,6.836668845892408e-08,1
R,116,0.005576445292850221,0.0014728213472569984,49,3.786233342717272,0.0004254985872382851,1
R,117,0.00790408165907624,0.001743555310172237,49,4.5333128309508215,3.87006013379983e-05,1
R,118,0.015028948045199077,0.002844974335770556,49,5.282630446340571,3.059224036107065e-06,1
R,119,0.016363473934315486,0.002526550698356258,49,6.476606206620496,4.671232202139269e-08,1
