subject,run,hemi,mode_k,beta,p,metric
sub-EN057,15,R,67,0.7604714226584431,0.2020324089426006,chord
sub-EN057,15,R,68,0.593442944296493,0.2085549297168894,chord
sub-EN057,15,R,69,-0.0049674589329124,0.7899288329179096,chord
sub-EN057,15,R,70,0.9307913670415936,0.2169976561087287,chord
sub-EN057,15,R,71,-0.0074970954354824,0.6489056407161458,chord
sub-EN057,15,R,72,1.1280502086595,0.2198639291775653,chord
sub-EN057,15,R,73,-0.0430729447833665,0.2830839175632393,chord
sub-EN057,15,R,74,0.0681731439569552,0.2857083451005169,chord
sub-EN057,15,R,75,0.9137130020242356,0.2189817118513251,chord
sub-EN057,15,R,76,0.1254049571879489,0.2141447317352992,chord
sub-EN057,15,R,77,0.1903366765072937,0.2625801593306227,chord
sub-EN057,15,R,78,0.2712517992127666,0.2109383849331967,chord
sub-EN057,15,R,79,1.2356261651666562,0.2058949243852793,chord
sub-EN057,15,R,80,0.0843962187040953,0.2009666752517025,chord
sub-EN057,15,R,81,0.1302409600655683,0.1728059970801516,chord
sub-EN057,15,R,82,0.1721884574845831,0.2495124755279436,chord
sub-EN057,15,R,83,0.1904690757129531,0.199022431385761,chord
sub-EN057,15,R,84,0.7212588312632123,0.2336493795556413,chord
sub-EN057,15,R,85,0.0645149641225554,0.6094267874506409,chord
sub-EN057,15,R,86,0.0220863256199866,0.2317767401517986,chord
sub-EN057,15,R,87,0.0134061989079483,0.6403300338609135,chord
sub-EN057,15,R,88,0.9095755105847932,0.2208807826082087,chord
sub-EN057,15,R,89,0.0537314126781481,0.1743294032557741,chord
sub-EN057,15,R,90,0.1231604921741626,0.1541492425207118,chord
sub-EN057,15,R,91,0.088390059234792,0.2533429388632693,chord
sub-EN057,15,R,92,8.057809261728756e-05,0.9980478132241886,chord
sub-EN057,15,R,93,0.4787881958716549,0.2138351547134891,chord
sub-EN057,15,R,94,0.2937689214782207,0.1846192877531385,chord
sub-EN057,15,R,95,0.0408999264733098,0.1953403736672909,chord
sub-EN057,15,R,96,-0.0075535476563922,0.7338191598613044,chord
sub-EN057,15,R,97,-0.0105705956521231,0.4619571876322136,chord
sub-EN057,15,R,98,0.0592390152025241,0.162259215161731,chord
sub-EN057,15,R,99,0.2300620477658202,0.1846614364141684,chord
sub-EN057,15,R,100,0.0524929255665929,0.2881498102055008,chord
sub-EN057,15,R,101,0.255088501846242,0.2493605185603308,chord
sub-EN057,15,R,102,-0.01915644702815,0.6941887710938457,chord
sub-EN057,15,R,103,0.1615993560987291,0.1706169960511753,chord
sub-EN057,15,R,104,-0.0033533420058223,0.7869966259087255,chord
sub-EN057,15,R,105,0.0218440464296494,0.2004749803965045,chord
sub-EN057,15,R,106,-0.0106652822169479,0.3928648543561031,chord
sub-EN057,15,R,107,-0.0177294404179437,0.2213713732687137,chord
sub-EN057,15,R,108,0.0119270097311872,0.7911052398857772,chord
sub-EN057,15,R,109,-0.0043265606035387,0.8084973909208308,chord
sub-EN057,15,R,110,0.3757756200040552,0.2634304222348112,chord
sub-EN057,15,R,111,1.8411957504481704,0.2127283238401766,chord
sub-EN057,15,R,112,0.199928000940109,0.2566762600505314,chord
sub-EN057,15,R,113,-0.0259007646640852,0.285323975811569,chord
sub-EN057,15,R,114,-0.0029025391336188,0.8260595739682368,chord
sub-EN057,15,R,115,0.0211410299299486,0.4023120575658214,chord
sub-EN057,15,R,116,0.0086252417543891,0.3710866375527136,chord
sub-EN057,15,R,117,0.0386255794180865,0.195872437044042,chord
sub-EN057,15,R,118,0.0418674999150788,0.3191297599906583,chord
sub-EN057,15,R,119,0.0657304982586256,0.2515333599766012,chord
sub-EN057,16,L,0,-302.58051697100075,0.7733763574236184,chord
sub-EN057,16,L,1,-0.3105157975857862,0.1297563237037123,chord
sub-EN057,16,L,2,-6.182586086425041,0.777554993672537,chord
sub-EN057,16,L,3,-17.999598673478886,0.7778396211629999,chord
sub-EN057,16,L,4,-2.155134249609735,0.500072386174778,chord
sub-EN057,16,L,5,-0.265080422091928,0.1834109053581216,chord
sub-EN057,16,L,6,-1.3817103295057165,0.7910771127080938,chord
sub-EN057,16,L,7,-0.3234789053786427,0.5185887199172172,chord
sub-EN057,16,L,8,-3.126911934353181,0.7756440858799145,chord
sub-EN057,16,L,9,0.0514144797455211,0.880336385262869,chord
sub-EN057,16,L,10,-0.6086706657999694,0.7869212821805237,chord
sub-EN057,16,L,11,-1.914362601528684,0.7753926456697006,chord
sub-EN057,16,L,12,-0.5532057766836601,0.8035354022810957,chord
sub-EN057,16,L,13,-0.9300812690433008,0.7481068803907622,chord
sub-EN057,16,L,14,-2.064446259715077,0.7695025544487644,chord
sub-EN057,16,L,15,-0.6716565968606475,0.775449507174478,chord
sub-EN057,16,L,16,-0.1407068010688491,0.1623534053589497,chord
