hemi,mode_k,beta_mean,beta_sem,N_subj,t,p,sig_q05
L,41,1.1607876261136447,0.02938214902133623,49,39.50655975744741,2.8794820847369496e-38,1
L,42,0.0037929588510288255,0.002193962307741841,49,1.7288167794153075,0.09026983333744532,0
L,43,0.0017369899771105543,0.0037265612345754075,49,0.4661106762434461,0.6432446609309279,0
L,44,0.00897590632922726,0.003821323998143781,49,2.3488995786767446,0.022993539385823554,1
L,45,0.19398428040005755,0.008217581708382743,49,23.60600566979145,4.567951624765086e-28,1
L,46,0.30682209499379587,0.01367788651903504,49,22.43198132743697,4.330156034306838e-27,1
L,47,0.023086305113004135,0.003600332988570825,49,6.412269416826466,5.862895356986758e-08,1
L,48,1.7899112562654702,0.04841328234973057,49,36.971491487303204,6.290489347888639e-37,1
L,49,0.14330150284059454,0.006995520228259963,49,20.4847528367792,2.2585506024603806e-25,1
L,50,0.002413409191906567,0.003615269671116886,49,0.6675599364517056,0.507611520769712,0
L,51,0.15482672246253187,0.007802881383278148,49,19.842249914798273,8.899504953862397e-25,1
L,52,0.025331890174011905,0.005761724415465626,49,4.396581361304963,6.072722146788969e-05,1
L,53,0.23624923049956595,0.0132893239337379,49,17.77737014144074,9.349951018496086e-23,1
L,54,0.08311453448521564,0.005435827613765937,49,15.290134343983354,4.4615287431033663e-20,1
L,55,0.06109228026424928,0.005380879557042459,49,11.353586270908464,3.3783544360691e-15,1
L,56,0.04471259858850693,0.004303469757553254,49,10.389894923748313,7.133486482622095e-14,1
L,57,0.012264405249747166,0.0038995095070904423,49,3.1451148477640354,0.002848254465230421,1
L,58,0.08393193166487324,0.005512938969249531,49,15.224534886570455,5.297788751415037e-20,1
L,59,0.1347144719959361,0.007661144796742646,49,17.584117722616835,1.475485597632093e-22,1
L,60,0.2361416218224228,0.010529726587765801,49,22.42618740896741,4.379543507968603e-27,1
L,61,0.032466841773421656,0.0038233638312670033,49,8.491695586988552,4.0200178301378946e-11,1
L,62,0.46864290249034296,0.01681910756271855,49,27.86371992347221,2.717643906233202e-31,1
L,63,0.6097877555743272,0.014069541222888868,49,43.34098361233706,3.801617336783425e-40,1
L,64,0.08716213944866447,0.005270177378573844,49,16.53874873415576,1.8583226260454288e-21,1
L,65,0.0584530820169579,0.0049436446954478925,49,11.82388412152303,7.96298453187999e-16,1
L,66,0.08053235717643033,0.006185552935264367,49,13.019427368781933,2.2976190405286265e-17,1
L,67,0.08302552678023715,0.004404787149749887,49,18.848930483497146,7.953940720307314e-24,1
L,68,0.33040110975286674,0.016616543767786675,49,19.88386480186043,8.134561399597929e-25,1
L,69,0.0039147146967891885,0.0023856690103015187,49,1.6409295169971707,0.10734949268646819,0
L,70,0.18066240804245176,0.007866399998545446,49,22.966338868587606,1.537240487364147e-27,1
L,71,0.044032752267885986,0.004461460773149358,49,9.869581849265739,3.885924968571891e-13,1
L,72,0.01747918893726382,0.002775316313167115,49,6.2980889256969235,8.77308350066044e-08,1
L,73,0.011904721580282978,0.0029023461415260943,49,4.101758026016602,0.0001577465311833595,1
L,74,0.1828471707372715,0.010685100867712858,49,17.112348587160312,4.564699737142056e-22,1
L,75,0.024975416097452196,0.003557970279370228,49,7.019568500126123,6.8624268890802995e-09,1
L,76,0.10894430785788176,0.005595765102999981,49,19.46906381032237,2.005818340591116e-24,1
L,77,0.11832181378592665,0.005754933127367869,49,20.560067539836634,1.9275162870420799e-25,1
