subject,run,hemi,mode_k,beta,p,source_file
sub-EN057,16,L,5,-0.3759523572266158,0.0588141880758,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,6,-14.536813648437144,0.0050273012842968,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,7,-1.821127110261318,0.0002388502778955,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,8,-30.74264034402536,0.0047955532766929,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,9,-0.8070680005219277,0.0175870339049522,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,10,-6.212789318261326,0.005491194865758,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,11,-18.63630572382871,0.0051799592722045,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,12,-5.917948908428939,0.0074267239706604,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,13,-8.194164686731755,0.0043966646936687,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,14,-20.30286513879365,0.0037096926376471,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,15,-6.39991983330622,0.0062405602338739,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,16,-0.319376322843574,0.0014070714189052,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,17,-5.610913669990858,0.0040815106469065,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,18,-2.278029679184069,2.7006834368378657e-05,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,19,-8.184958081765634,0.0055104331390787,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,20,-2.5503776186526674,0.0041658915698937,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,21,-1.1697115134120772,0.0160511150804806,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,22,-1.8233268638658051,0.0031454928267306,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,23,-0.1123722811522126,0.0262048096125121,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,24,-0.5861404779262256,4.2561247890342965e-05,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,25,-0.5605827387697637,2.0960183748768e-06,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
