subject,run,hemi,mode_k,beta,p
sub-EN075,13,R,10,-5.727751633902227,0.1122873733259088
sub-EN075,13,R,11,-16.7714304612668,0.050989563801377
sub-EN075,13,R,12,-1.3496950488855162,0.1577524553363427
sub-EN075,13,R,13,-1.8049227893567672,0.1050009003469055
sub-EN075,13,R,14,-16.349997331952583,0.0397291984110586
sub-EN075,13,R,15,-3.037650922003863,0.0053620140992491
sub-EN075,13,R,16,-1.948175414008692,0.0937169875401057
sub-EN075,13,R,17,-10.0062518219785,0.0619065336858008
sub-EN075,13,R,18,0.7387891494695191,0.0115207524395632
sub-EN075,13,R,19,-2.1524623643446548,0.1219716875093608
sub-EN075,13,R,20,0.1300628911102491,0.8081779308761867
sub-EN075,13,R,21,-2.241056993410779,0.0454352560868977
sub-EN075,13,R,22,-3.039998437759328,0.0374709200804103
sub-EN075,13,R,23,0.3509163579206832,0.071376595827841
sub-EN075,13,R,24,-1.3734074641146516,1.6004288382094322e-05
sub-EN075,13,R,25,-0.2972251706694841,0.1491595684969028
sub-EN075,13,R,26,0.9223562067387612,3.485819997057598e-05
sub-EN075,13,R,27,-4.319811700025731,0.0340454678476198
sub-EN075,13,R,28,-1.869705672216309,0.042074830880931
sub-EN075,13,R,29,-0.1315770020217159,0.2425078935377899
sub-EN075,13,R,30,-0.4241867808122943,0.0004367909388974
sub-EN075,13,R,31,-0.040629435255562,0.5926652279196305
sub-EN075,13,R,32,-0.174277299186682,0.5810021706480071
sub-EN075,13,R,33,-0.4194419946854565,0.0933298382601917
sub-EN075,13,R,34,-0.6143275307941022,0.2078353213138027
sub-EN075,13,R,35,0.1761160353099192,0.2823675692652829
sub-EN075,13,R,36,-0.4254020524851787,0.1312799875974205
sub-EN075,13,R,37,-3.2366691738204616,0.0905120795241689
sub-EN075,13,R,38,-1.455022571328288,0.1483994381571511
sub-EN075,13,R,39,-2.5129700349864303,0.045366029776658
sub-EN075,13,R,40,-0.0570694693577282,0.382275636208321
sub-EN075,13,R,41,-2.597992384184806,0.0334878748633261
sub-EN075,13,R,42,-0.5527498239363696,0.0364182037399242
sub-EN075,13,R,43,-0.2436734452489415,0.1946553412705941
sub-EN075,13,R,44,0.1986929259678702,0.0341001907661298
sub-EN075,13,R,45,-1.385112762016657,0.0594365972085937
sub-EN075,13,R,46,-0.2267206427230939,0.0813879019354822
sub-EN075,13,R,47,-0.5202812405040462,0.130331272407215
sub-EN075,13,R,48,-0.5681141351055135,0.0564187991338398
sub-EN075,13,R,49,-3.115071731950928,0.043733179497534
sub-EN075,13,R,50,0.2269460713001543,0.0514421931453903
sub-EN075,13,R,51,-0.4240481751731452,0.0719705778930374
sub-EN075,13,R,52,-0.1335010969343117,0.1604985305544313
sub-EN075,13,R,53,0.0459694301223395,0.5071969358794399
sub-EN075,13,R,54,-0.2791103771114387,0.0745225157521665
sub-EN075,13,R,55,-0.0479361932792017,0.6752337102221095
sub-EN075,13,R,56,-0.7464380960873634,0.0369607475596664
sub-EN075,13,R,57,-0.0260986807581522,0.8180578537895669
sub-EN075,13,R,58,-0.245838001815118,0.188164470645084
sub-EN075,13,R,59,-0.88558293374513,0.0063557483032369
sub-EN075,13,R,60,-1.2854384212210392,0.0360842722526872
sub-EN075,13,R,61,0.3133070130137385,0.0029553525761192
sub-EN075,13,R,62,-1.0355500983439332,0.0561903971530772
sub-EN075,13,R,63,-1.0095044762983114,0.054963413311003
sub-EN075,13,R,64,-0.1309215356037893,0.005957764879857
sub-EN075,13,R,65,0.0882027075953949,0.0494851546954162
sub-EN075,13,R,66,-0.9236503885508848,0.060092391751771
sub-EN075,13,R,67,-0.4554953553910985,0.078884976773755
sub-EN075,13,R,68,-0.8524340303677452,0.0274589507423249
sub-EN075,13,R,69,0.0139873984436278,0.707387316868064
sub-EN075,13,R,70,-1.1975667888656278,0.0721788386993144
sub-EN075,13,R,71,0.07171626499009,0.2642059285340332
sub-EN075,13,R,72,-1.844131344323266,0.0284522145541658
sub-EN075,13,R,73,0.0902037582635254,0.2652122996201629
sub-EN075,13,R,74,-0.0717442616736008,0.36320721239704
sub-EN075,13,R,75,-2.1859147254811853,0.0527497138111154
sub-EN075,13,R,76,-0.1045853780415012,0.0642032877991467
sub-EN075,13,R,77,-0.5299842470727757,2.8011843784018328e-15
sub-EN075,13,R,78,-0.7407554538872089,0.0919536481465723
sub-EN075,13,R,79,-0.8389495371378755,0.1037394143222175
sub-EN075,13,R,80,-0.0288110651062752,0.5721721396027339
sub-EN075,13,R,81,-0.1505505101463916,0.0774503811414737
sub-EN075,13,R,82,-0.3411244073726898,0.0105375573798475
sub-EN075,13,R,83,-0.0146133205443343,0.6769147831357467
sub-EN075,13,R,84,-0.9411530808670964,0.0429328310648856
sub-EN075,13,R,85,-0.4493513481348674,0.0001288127287976
sub-EN075,13,R,86,-0.261829945192452,0.0019095318841371
sub-EN075,13,R,87,-0.065519933289333,0.1100399608196648
sub-EN075,13,R,88,-0.4952697332320288,0.2375146173077277
sub-EN075,13,R,89,-0.2431700819192075,0.0105330467202362
sub-EN075,13,R,90,0.0090011884277498,0.7647522658023468
sub-EN075,13,R,91,-0.2731922514474932,0.0150023829325439
sub-EN075,13,R,92,-0.191394100200637,0.0008266731732423
sub-EN075,13,R,93,-0.5589746094439308,0.0467943014274368
sub-EN075,13,R,94,-0.2438427126081349,0.0315801157889298
sub-EN075,13,R,95,-0.0768241117351375,0.4316737076738969
sub-EN075,13,R,96,-0.0510327033228802,0.095224630079783
sub-EN075,13,R,97,-0.2163254749807219,0.0004189978593399
sub-EN075,13,R,98,-0.0499256503963726,0.5171586256644715
sub-EN075,13,R,99,-0.4850393821039919,5.360697147204087e-09
sub-EN075,13,R,100,0.052007522886438,0.2659059600319916
sub-EN075,13,R,101,-0.3384690797947967,0.0611063037087425
sub-EN075,13,R,102,-0.0101414778025304,0.6143705044325332
sub-EN075,13,R,103,0.1094746942036668,5.9401396382527424e-05
sub-EN075,13,R,104,0.0259072443555646,0.5538742462578536
sub-EN075,13,R,105,0.0569586453085442,7.206870925186416e-06
sub-EN075,13,R,106,-0.0739046929662575,0.1638952376274915
sub-EN075,13,R,107,0.0140703317928358,0.5469802034283152
sub-EN075,13,R,108,0.1866369188389675,0.0009830335710181
sub-EN075,13,R,109,-0.0558417304631285,0.0960892196903734
sub-EN075,13,R,110,-0.4947667932508027,0.1074172179707429
sub-EN075,13,R,111,-2.1089757239588565,0.0467859603109239
sub-EN075,13,R,112,-0.2477741405720131,0.0546408341050901
sub-EN075,13,R,113,-0.0467552238242017,0.1000990696287792
sub-EN075,13,R,114,-0.0599694711149433,0.2763716257388868
sub-EN075,13,R,115,-0.17634366484584,0.06851024008224
sub-EN075,13,R,116,-0.0753422106973293,0.0002159190230424
sub-EN075,13,R,117,0.1796763652646578,1.2916915515931936e-08
sub-EN075,13,R,118,-0.2242714269394497,0.1217786747032793
sub-EN075,13,R,119,-0.08418538356836,0.1203269374537383
sub-EN075,14,L,0,-1617.181568416548,0.0133294871073717
sub-EN075,14,L,1,-2.7108283535559607,0.2545928144692481
sub-EN075,14,L,2,-9.978294429532184,0.2034132098100013
sub-EN075,14,L,3,-99.58088212927404,0.0162710338395009
sub-EN075,14,L,4,-6.239425195465858,0.3005905195098512
sub-EN075,14,L,5,-0.8951637071958175,0.4275546233758391
sub-EN075,14,L,6,-3.1120608698699286,0.2838869766487233
sub-EN075,14,L,7,-5.860612044042598,0.0356315205956681
sub-EN075,14,L,8,-15.868304941286016,0.0075279199324551
sub-EN075,14,L,9,-3.2062794855645254,0.0019272435573258
sub-EN075,14,L,10,-5.688018147412778,0.0208934527811401
sub-EN075,14,L,11,-10.966598219715928,0.0070301988632779
sub-EN075,14,L,12,-1.8361968455130155,0.0116733259240288
sub-EN075,14,L,13,-7.553389982178606,0.0005925565743758
sub-EN075,14,L,14,-16.255712954410537,0.0122591524595491
sub-EN075,14,L,15,-3.3231344182633293,0.0075101758895156
sub-EN075,14,L,16,0.4751386963907366,0.2073234098985458
sub-EN075,14,L,17,-6.470062561610609,0.0069943270491997
sub-EN075,14,L,18,-1.964262430826348,0.0006913412094216
sub-EN075,14,L,19,-5.785469321522959,0.0241227805611775
sub-EN075,14,L,20,-1.6687753961383358,6.54212996906311e-05
sub-EN075,14,L,21,-0.8660338502498447,0.1581853453719768
sub-EN075,14,L,22,-2.2702858603564997,0.006230927637771
sub-EN075,14,L,23,-0.4461276386269643,0.0313433506217743
sub-EN075,14,L,24,-0.1449192491736604,0.5973306088455225
sub-EN075,14,L,25,-0.0030817953901508,0.9865821739379164
sub-EN075,14,L,26,-2.0600377231331324,0.0627813230801514
sub-EN075,14,L,27,-1.2300932386394432,0.0269137865232651
sub-EN075,14,L,28,-1.9497587715691287,0.0166255583371909
sub-EN075,14,L,29,-0.8491352327425317,0.0089887206340043
sub-EN075,14,L,30,-0.0891987503796866,0.3368165951999051
sub-EN075,14,L,31,-1.1347627296038216,0.0003520290003511
sub-EN075,14,L,32,-0.8848830387233201,0.0499999911617207
sub-EN075,14,L,33,-3.952933826148599,0.0104206851821955
sub-EN075,14,L,34,-0.3332654894035597,0.0453458987952386
sub-EN075,14,L,35,-0.2076420299596995,0.4112878044180956
sub-EN075,14,L,36,-2.221223083382018,0.0091472780080122
sub-EN075,14,L,37,-0.1876807662523302,0.0201935379213547
sub-EN075,14,L,38,-0.8961528890171613,0.0495622785200778
sub-EN075,14,L,39,-1.1472919416270564,0.0018723146114762
sub-EN075,14,L,40,-0.0803364826087688,0.0729915084083492
sub-EN075,14,L,41,-4.905514576681473,0.012794864977371
sub-EN075,14,L,42,0.2322875206882482,0.0086620935137085
sub-EN075,14,L,43,-0.2056307751142616,0.008583562505272
sub-EN075,14,L,44,-0.4038965251196866,0.0242073983077457
sub-EN075,14,L,45,-0.840004412919982,0.004239134267504
sub-EN075,14,L,46,-1.9305909531361407,0.0111833646299939
sub-EN075,14,L,47,0.0286854746360926,0.8644197555468813
sub-EN075,14,L,48,-6.211820419380812,0.0086798854996004
sub-EN075,14,L,49,-0.7258075747082327,0.0143051198628849
sub-EN075,14,L,50,-0.2102267180583884,0.1733384695541074
sub-EN075,14,L,51,-0.4842402618893662,0.0064554462775868
sub-EN075,14,L,52,-0.4452513150546912,0.0118990357054476
sub-EN075,14,L,53,-0.4109056095592973,0.1069219642105825
sub-EN075,14,L,54,-1.7413111919638382,0.0027066732976701
sub-EN075,14,L,55,-0.4224989098709575,0.0012429767982797
sub-EN075,14,L,56,-0.0729593589344365,0.2834089340207802
sub-EN075,14,L,57,-0.1697239536809611,1.0088544321590775e-05
sub-EN075,14,L,58,-0.3849606482997275,1.9303737227554973e-09
sub-EN075,14,L,59,-0.9438986447123332,0.0213066260872865
sub-EN075,14,L,60,-0.649371511532254,0.0161525136640818
sub-EN075,14,L,61,-0.1524927565290396,0.0016868426666706
sub-EN075,14,L,62,-1.753170815241778,0.0098938307669604
sub-EN075,14,L,63,-2.4211327757984185,0.0207185263888773
sub-EN075,14,L,64,-0.149906954857518,0.0257636525480399
sub-EN075,14,L,65,-0.5824332283605129,0.0032639134829075
sub-EN075,14,L,66,-0.431772648136447,0.0078843469752055
sub-EN075,14,L,67,-0.8338699445307185,0.0067433821913791
sub-EN075,14,L,68,-0.2109010706888321,0.0146460365178061
sub-EN075,14,L,69,-0.0198626439100917,0.5344380901081293
sub-EN075,14,L,70,-0.5630834486227437,0.054219491576918
sub-EN075,14,L,71,-0.0259668418109218,0.7757997763830731
sub-EN075,14,L,72,-0.0021001025486546,0.9558699999325762
sub-EN075,14,L,73,-0.3995043563523301,0.0024936505257716
sub-EN075,14,L,74,-1.020827471514523,3.797909087822718e-05
sub-EN075,14,L,75,-0.2042479925956218,0.0944977373449353
sub-EN075,14,L,76,-1.4019328059022258,2.1853343460556824e-09
sub-EN075,14,L,77,-0.5026712313521553,0.0027361879826411
sub-EN075,14,L,78,-1.516155396302766,0.0094420104300625
sub-EN075,14,L,79,0.0038534028012569,0.901750302148692
sub-EN075,14,L,80,-0.0087633713470333,0.9073842257282292
sub-EN075,14,L,81,-0.6189341881138506,0.0007537198565148
sub-EN075,14,L,82,-0.5450862465416796,0.0003056245843111
sub-EN075,14,L,83,-0.2678045082630634,0.0005460494458179
sub-EN075,14,L,84,-0.1092165246432838,0.0604976326664304
sub-EN075,14,L,85,-0.252569479185479,7.926016100856085e-05
sub-EN075,14,L,86,-0.8381065774789461,0.0155025135748172
sub-EN075,14,L,87,0.0083010176859676,0.7523548355784883
sub-EN075,14,L,88,-0.5854061626278204,0.0086082007229704
sub-EN075,14,L,89,-0.2383040497504714,0.0047274238439633
sub-EN075,14,L,90,-0.083831991799119,0.2075531065914857
sub-EN075,14,L,91,-0.0427125400885302,0.4375342547217479
sub-EN075,14,L,92,-1.0396545075916488,0.0014883823031984
sub-EN075,14,L,93,-0.6960105846759886,0.0084853766837406
sub-EN075,14,L,94,-0.5150098271261488,0.012917520072718
sub-EN075,14,L,95,-0.5121594213109326,1.6348892548897897e-19
sub-EN075,14,L,96,-0.5926801709389031,0.0025559011799331
sub-EN075,14,L,97,-0.1067968083137893,0.0125103682762891
sub-EN075,14,L,98,-0.5235962588014278,0.0410707480992076
sub-EN075,14,L,99,-0.284626579147238,0.0037633470834133
sub-EN075,14,L,100,0.1078900657374136,0.0007999391887424
sub-EN075,14,L,101,-0.3776345465252394,0.0071763887311011
sub-EN075,14,L,102,-0.2272852764318341,0.0011971393668464
sub-EN075,14,L,103,-0.1628793937014832,0.0865879364052751
sub-EN075,14,L,104,-0.0480977219785741,0.5312735644637501
sub-EN075,14,L,105,-0.1895217841869393,0.0776270328783216
sub-EN075,14,L,106,-0.2574695821535466,0.0055493528569953
sub-EN075,14,L,107,-0.0427359678506372,0.7478062021079748
sub-EN075,14,L,108,0.0040582771542614,0.8825910402460068
sub-EN075,14,L,109,-0.2067319061333341,5.98744672965022e-12
sub-EN075,14,L,110,-0.2006498157360113,0.007570127130926
sub-EN075,14,L,111,-0.4000571813984522,0.0036896337056732
sub-EN075,14,L,112,-0.9745146768485744,0.0108634166371762
sub-EN075,14,L,113,-0.1381758859726195,0.0298868726244957
sub-EN075,14,L,114,-0.1810314393777796,0.0062782459579392
sub-EN075,14,L,115,-0.0691266726258087,0.0299441275958372
sub-EN075,14,L,116,-0.0556281555832432,0.1101843696733009
sub-EN075,14,L,117,-0.109123214514856,0.0807287792851171
sub-EN075,14,L,118,-0.0271696608808756,0.0601790571016162
sub-EN075,14,L,119,-0.5669306071887372,0.0090478991457417
sub-EN075,14,R,0,-1780.2118434000568,0.0122644447326767
sub-EN075,14,R,1,-12.87970251835035,1.0880922424967827e-06
sub-EN075,14,R,2,-14.56441511836458,0.0364269957664079
sub-EN075,14,R,3,-183.365655633188,0.0134236925654641
sub-EN075,14,R,4,-0.9800499182713296,0.8173880301918326
sub-EN075,14,R,5,-1.4655889473856452,0.0696426959060488
sub-EN075,14,R,6,-16.644615703831256,0.0068265293352428
sub-EN075,14,R,7,-2.7145185533783054,0.0444587966822285
sub-EN075,14,R,8,-8.022129905098833,0.021067713221335
sub-EN075,14,R,9,-1.256813870020264,0.0507087949296902
sub-EN075,14,R,10,-4.986652473365919,0.0326118772464517
sub-EN075,14,R,11,-20.212011601691067,0.0053263730430837
sub-EN075,14,R,12,-3.455291138716783,0.0025727496814739
sub-EN075,14,R,13,-2.9546735047840333,0.0018420570017423
sub-EN075,14,R,14,-16.87407416419798,0.0135041971378205
sub-EN075,14,R,15,-4.286999784843466,0.0014223679161968
sub-EN075,14,R,16,-3.0781508033192293,0.0183587696249019
sub-EN075,14,R,17,-15.24737419997175,0.0038773380765841
sub-EN075,14,R,18,-0.5046690477084561,0.2409636556950258
sub-EN075,14,R,19,-3.3961966931993794,0.0087765367053713
sub-EN075,14,R,20,-1.5940241312116752,0.0015381340827219
sub-EN075,14,R,21,-1.3902546133544542,0.0149397607049834
sub-EN075,14,R,22,-3.869154231357311,0.0044031285266447
sub-EN075,14,R,23,-0.0398431632591073,0.8875420605572081
sub-EN075,14,R,24,-0.4082667303494477,0.1699802799660388
sub-EN075,14,R,25,-0.2257490640614502,0.067060574565742
sub-EN075,14,R,26,-0.6770373539496409,0.0217946651867478
sub-EN075,14,R,27,-4.772347738193784,0.0077453972167813
sub-EN075,14,R,28,-3.8234551548608326,0.000765903671342
sub-EN075,14,R,29,-0.7441257313616441,9.33645764564322e-07
sub-EN075,14,R,30,-0.6013019336597667,0.0001008374534871
sub-EN075,14,R,31,-0.0029660410886857,0.9676970199233011
sub-EN075,14,R,32,-0.6422879748795645,0.0166073774629202
sub-EN075,14,R,33,-0.5457940446928083,0.0011700028086723
sub-EN075,14,R,34,-0.5608997293391201,6.37496539565818e-05
sub-EN075,14,R,35,-0.4913439510363132,0.015463960638825
sub-EN075,14,R,36,-0.910150455574826,0.0165839574528903
sub-EN075,14,R,37,-5.963552453940616,0.0146633736981778
sub-EN075,14,R,38,-2.5985242094290326,0.009605155242599
sub-EN075,14,R,39,-2.9856838975217728,0.01469558361189
sub-EN075,14,R,40,-0.0674220612604363,0.6484172168734491
sub-EN075,14,R,41,-3.753005692549538,0.0058677708507988
sub-EN075,14,R,42,-0.4315181103050807,0.0512952428391788
sub-EN075,14,R,43,-0.3421596849210616,0.0012393815807156
sub-EN075,14,R,44,-0.2125209903306544,0.3337333392528634
sub-EN075,14,R,45,-1.8988835218821427,0.007306929112841
sub-EN075,14,R,46,-0.3057472072309625,0.0818825762868466
sub-EN075,14,R,47,-0.8553498328314427,0.0207283604083251
sub-EN075,14,R,48,-1.2280581105555726,0.000438076815393
sub-EN075,14,R,49,-3.669963843421705,0.0027420412199649
sub-EN075,14,R,50,-0.1464794781273027,0.3940256347956049
sub-EN075,14,R,51,-0.8848902307526237,0.0083919324797741
sub-EN075,14,R,52,-0.7945772898625499,1.073916482522624e-10
sub-EN075,14,R,53,-0.4584424144522188,7.36803799641034e-07
sub-EN075,14,R,54,-0.7497604444029874,1.993557217640134e-05
sub-EN075,14,R,55,-0.0783296252902132,0.2771866452572675
sub-EN075,14,R,56,-0.3489855349260933,0.0287881107857212
sub-EN075,14,R,57,-0.5468220776221249,2.682160521392934e-07
sub-EN075,14,R,58,-0.5176799193985017,0.0004097637489004
sub-EN075,14,R,59,-1.1676672807068722,0.0307245828958698
sub-EN075,14,R,60,-1.803442877579432,0.0037911001565395
sub-EN075,14,R,61,-0.2027022821221613,0.0785195112555279
sub-EN075,14,R,62,-1.5215015676592063,0.012365555009242
sub-EN075,14,R,63,-1.3732788600498973,0.0105642410643295
sub-EN075,14,R,64,-0.0099104838785219,0.809306183250188
sub-EN075,14,R,65,-0.0608921743579176,0.2040147531961378
sub-EN075,14,R,66,-0.6474237196374657,0.0128669775149144
sub-EN075,14,R,67,-0.9341525035958418,0.0006045023642292
sub-EN075,14,R,68,-0.9416880724088492,0.0155318078467685
sub-EN075,14,R,69,-0.0929312345951715,0.0436396554468416
sub-EN075,14,R,70,-0.2908160520998232,0.1484310189984542
sub-EN075,14,R,71,0.0131895135019815,0.7486659331392153
sub-EN075,14,R,72,-1.4293663448155765,0.017703430500921
sub-EN075,14,R,73,-0.3220529240123242,0.0082205507343586
sub-EN075,14,R,74,-0.4717836406708596,0.0090977960007717
sub-EN075,14,R,75,-2.459265369042018,0.0039027644778684
sub-EN075,14,R,76,-0.1725375952657765,0.000684482194538
sub-EN075,14,R,77,-0.4360608997833752,0.0039960139914636
sub-EN075,14,R,78,-1.6010001217872711,0.0020086879158965
sub-EN075,14,R,79,-1.519294128307174,0.012713170123791
sub-EN075,14,R,80,-0.0478139423372203,0.4714925927305683
sub-EN075,14,R,81,-0.1141458613063417,0.0246198359200342
sub-EN075,14,R,82,-0.2737491596296507,0.0005611206260555
sub-EN075,14,R,83,-0.8236590987755528,1.2459162413039639e-11
sub-EN075,14,R,84,-0.5251186326086511,0.0241973461754159
sub-EN075,14,R,85,-0.3800181709642345,0.0820945937609914
sub-EN075,14,R,86,-0.1023249418953698,0.0027042257024677
sub-EN075,14,R,87,-0.0079244631236946,0.7848324470899231
sub-EN075,14,R,88,-0.911205863776908,0.0107856362946583
sub-EN075,14,R,89,-0.1507010648745217,0.114592571630097
sub-EN075,14,R,90,-0.0109348068661974,0.7494139270948315
sub-EN075,14,R,91,-0.8952845396344774,2.008487315634275e-06
sub-EN075,14,R,92,-0.0596647065481987,0.393430700832448
sub-EN075,14,R,93,-0.9329051992435606,0.0097608012445503
sub-EN075,14,R,94,-0.4015920549112381,0.0039469742511157
sub-EN075,14,R,95,-0.5214013916229426,8.777308342975914e-05
sub-EN075,14,R,96,-0.1285856447148399,0.0007520901294015
sub-EN075,14,R,97,-0.3147513059409649,0.000570469472558
sub-EN075,14,R,98,-0.1789567992972472,2.91579581275032e-06
sub-EN075,14,R,99,-0.2265671105077188,0.0487759143386124
sub-EN075,14,R,100,0.0020422520792955,0.9478083977577478
sub-EN075,14,R,101,-0.4377757919939045,0.0023035619326335
sub-EN075,14,R,102,-0.2438972340433111,1.3546851387094577e-17
sub-EN075,14,R,103,-0.0193134788477574,0.4564361827039962
sub-EN075,14,R,104,-0.1705754752318514,0.0020644570455756
sub-EN075,14,R,105,-0.0187852915874892,0.7048291520879624
sub-EN075,14,R,106,-0.1290803956838614,0.044864287441718
sub-EN075,14,R,107,0.0013943072205445,0.9600819973520373
sub-EN075,14,R,108,-0.1365795184740859,0.0002659694820347
sub-EN075,14,R,109,-0.0039676502278196,0.7790022585065282
sub-EN075,14,R,110,-0.9004747311120559,0.0039173565358008
sub-EN075,14,R,111,-2.5732530827914086,0.0074732328492164
sub-EN075,14,R,112,-0.3941846920861672,0.0229445760093504
sub-EN075,14,R,113,-0.0183382520881102,0.6073189135988931
sub-EN075,14,R,114,-0.08396242235964,0.0157886408062274
sub-EN075,14,R,115,-0.3468097125116045,0.0072301606533705
sub-EN075,14,R,116,-0.1657623980879565,0.0001188111415654
sub-EN075,14,R,117,-0.0189910496057452,0.2841563817182283
sub-EN075,14,R,118,-0.3424976740948748,0.0303443202080382
sub-EN075,14,R,119,-0.2969351567831199,0.0264804005050812
sub-EN075,15,L,0,-1418.1955306424172,0.0491511682340235
sub-EN075,15,L,1,2.713479222008503,0.6044744156488344
sub-EN075,15,L,2,-23.190195798157838,0.0891243872992048
sub-EN075,15,L,3,-80.44933268437856,0.0415429813515226
sub-EN075,15,L,4,-0.2020457076512271,0.9413043313754592
sub-EN075,15,L,5,1.7842738918322656,0.2649007571690428
sub-EN075,15,L,6,-3.8856409051611855,0.2159132503766573
sub-EN075,15,L,7,-0.2647618274056505,0.778885404353439
sub-EN075,15,L,8,-13.234302200425384,0.0606358920977732
sub-EN075,15,L,9,-1.9032103500039976,0.0742029028973395
sub-EN075,15,L,10,-2.138287063760096,0.1395659895936586
sub-EN075,15,L,11,-6.368313307821491,0.0521369505803274
sub-EN075,15,L,12,-3.2513619416347987,0.053148410865439
sub-EN075,15,L,13,-4.867930822202002,0.0700427655869901
sub-EN075,15,L,14,-10.766388440523398,0.0621104145761859
sub-EN075,15,L,15,-3.3164249712243814,0.0006808403891232
sub-EN075,15,L,16,-0.1792400432832856,0.4595757820085251
sub-EN075,15,L,17,-3.556018574257507,0.0732494523007736
sub-EN075,15,L,18,-0.8786424500391571,0.0504530941165226
sub-EN075,15,L,19,-2.689910899610037,0.0926854079760219
sub-EN075,15,L,20,-1.2953615600002213,0.0585929663700974
sub-EN075,15,L,21,-0.7009443488128699,0.139478336750601
sub-EN075,15,L,22,-1.0117923353454674,0.0544784607115874
sub-EN075,15,L,23,-0.6509286823416659,0.0004182617128203
sub-EN075,15,L,24,-0.4199634941046389,0.0555461298266076
sub-EN075,15,L,25,-0.8913553777013922,0.025693389520117
sub-EN075,15,L,26,-2.147542552307561,0.0169035248945004
sub-EN075,15,L,27,-0.4539140669497719,0.1000284982418371
sub-EN075,15,L,28,-1.130966896099906,0.0282800454879267
sub-EN075,15,L,29,-0.6498664510221405,0.0492721070771195
sub-EN075,15,L,30,-0.3524839349523784,0.0577773177226451
sub-EN075,15,L,31,-0.3412914487467698,0.0779635206315901
sub-EN075,15,L,32,-1.2722622607484129,0.0888141999282506
sub-EN075,15,L,33,-3.8279907332614576,0.0434913318388291
sub-EN075,15,L,34,-0.1834991361833282,0.426513311210162
sub-EN075,15,L,35,0.1139811845182153,0.283050830704057
sub-EN075,15,L,36,-2.1895196058252644,0.0574864951438263
sub-EN075,15,L,37,-0.4723086890428477,4.39744513690506e-08
sub-EN075,15,L,38,-0.8517545319689989,0.0896480919756292
sub-EN075,15,L,39,-1.1537019784278766,0.0400524202579415
sub-EN075,15,L,40,0.0345323201725636,0.48239673972218
sub-EN075,15,L,41,-3.985027767011756,0.0490775320364822
sub-EN075,15,L,42,0.029899289361165,0.5011640743443684
sub-EN075,15,L,43,-0.1039454458356648,0.0559404111857837
sub-EN075,15,L,44,-0.0155732447748458,0.8156371165715565
sub-EN075,15,L,45,-0.9313444773096968,0.0268652503361538
sub-EN075,15,L,46,-1.9841970231354409,0.0373233452140315
sub-EN075,15,L,47,-0.2413299827667321,0.1239013771144306
sub-EN075,15,L,48,-4.568294831343511,0.0357953511928111
sub-EN075,15,L,49,-0.7321712398517104,0.0121206563239308
sub-EN075,15,L,50,-0.1241327885715191,0.1660434002440323
sub-EN075,15,L,51,-0.5909164451243499,0.0686445243943841
sub-EN075,15,L,52,-0.2890627929393221,0.000144889307029
sub-EN075,15,L,53,-0.871155292672012,0.0207668412091422
sub-EN075,15,L,54,-0.6296938747202543,0.0244266302068968
sub-EN075,15,L,55,-0.3605024607379398,0.0079128214658122
sub-EN075,15,L,56,-0.0722441721087511,0.4118313699604595
sub-EN075,15,L,57,-0.0887877286822965,0.3565304496755302
sub-EN075,15,L,58,-0.1587230064146716,0.101588552000204
sub-EN075,15,L,59,-0.5457873129617008,0.0252724830755672
sub-EN075,15,L,60,-0.22467990411821,0.1383493710424071
sub-EN075,15,L,61,-0.092172425999471,0.1077531125696054
sub-EN075,15,L,62,-1.3592203133634513,0.0720086442764246
sub-EN075,15,L,63,-2.338117961431237,0.0567769093039131
sub-EN075,15,L,64,-0.2879735365096968,0.0067814564081215
sub-EN075,15,L,65,-0.2690096002435549,0.0761411254316856
sub-EN075,15,L,66,-0.4022879427301392,0.0367456777412388
sub-EN075,15,L,67,-0.6393366042438057,0.045888704401039
sub-EN075,15,L,68,-0.4539686565055684,0.0005034841806423
sub-EN075,15,L,69,-0.0452995009387843,0.1518061649422919
sub-EN075,15,L,70,-0.5916963506512696,0.029712652055867
sub-EN075,15,L,71,-0.1144182640613062,0.091475012047463
sub-EN075,15,L,72,-0.0069535624802165,0.8032383275965169
sub-EN075,15,L,73,-0.2344874247617124,0.0594119686532268
sub-EN075,15,L,74,-0.3585490810891109,0.0122048135236873
sub-EN075,15,L,75,-0.1060266201958386,0.0615654011765122
sub-EN075,15,L,76,-0.8515331898620269,0.0186204994556463
sub-EN075,15,L,77,-0.5590419206498481,0.0415627128227089
sub-EN075,15,L,78,-1.728892986536126,0.0572012932776676
sub-EN075,15,L,79,0.0093267264492171,0.7131914799068948
sub-EN075,15,L,80,-0.0160264246396384,0.7730726363002053
sub-EN075,15,L,81,-0.2043635318076972,0.0625158388556058
sub-EN075,15,L,82,-0.534345340617841,0.0263022009137987
sub-EN075,15,L,83,-0.0842706741006615,0.2325141947195844
sub-EN075,15,L,84,-0.2678470448564585,0.0706141576064902
sub-EN075,15,L,85,-0.1110385700493866,0.0480668795976484
sub-EN075,15,L,86,-0.5078964788085771,0.0438327065310552
sub-EN075,15,L,87,-0.0566755473733707,0.0072751177314978
sub-EN075,15,L,88,-0.258564292687885,0.0997143740160754
sub-EN075,15,L,89,-0.0157822202534367,0.7460137294024878
