metric,hemi,mode_k,beta_mean,beta_sem,N_subj,t,p,lam,sig_q05
sentence_shift,R,99,-0.2634313573604504,0.013520863124502255,48,-19.483324025599007,3.772675005402946e-24,0.0188728664070367,1
sentence_shift,R,100,-0.08900460733048443,0.007827037102341599,48,-11.371430359497992,4.3108414819411005e-15,0.0190864745527505,1
sentence_shift,R,101,-0.4319781420410365,0.017081124729639498,48,-25.28979495662014,5.134301840108733e-29,0.019279059022665,1
sentence_shift,R,102,-0.0939884313867649,0.0066882005706806425,48,-14.052872726153893,1.8980230771202467e-18,0.0194607581943273,1
sentence_shift,R,103,-0.20696179210770158,0.012855504522540695,48,-16.099079716771687,9.375786299579673e-21,0.0196548048406839,1
sentence_shift,R,104,-0.058628623351877907,0.00885733799427744,48,-6.61921486904494,3.093885519598567e-08,0.0198375191539526,1
sentence_shift,R,105,-0.05739660829316021,0.005673757072757136,48,-10.116155407631615,2.2032212020097653e-13,0.0199899114668369,1
sentence_shift,R,106,-0.06353450080928692,0.010270994295597484,48,-6.185817943304681,1.4077709047521156e-07,0.0203421004116535,1
sentence_shift,R,107,-0.06902931806013678,0.008822566727465817,48,-7.824176364145753,4.666711666188078e-10,0.0204064417630434,1
sentence_shift,R,108,-0.17166819145833936,0.011987263126930933,48,-14.320882893832925,9.209043599957036e-19,0.0205841325223445,1
sentence_shift,R,109,-0.0587446350839437,0.006997832513978532,48,-8.394690065330696,6.603218848528421e-11,0.0207765027880668,1
sentence_shift,R,110,-0.9763329375369922,0.034077898462881964,48,-28.650033645719834,2.071651195765681e-31,0.0210340023040771,1
sentence_shift,R,111,-2.5655508396854505,0.06004378556150232,48,-42.72799950392168,2.885811273011457e-39,0.0211396422237157,1
sentence_shift,R,112,-0.3858153241387554,0.016258934944661078,48,-23.72943402823843,8.27678536156673e-28,0.0213069375604391,1
sentence_shift,R,113,-0.08413267997547151,0.008710547076327188,48,-9.658713653488014,9.703605159607672e-13,0.0215043816715478,1
sentence_shift,R,114,-0.044602483898330575,0.0044838626641239155,48,-9.947334974195801,3.79663826710012e-13,0.0218461286276578,1
sentence_shift,R,115,-0.09626177864800317,0.008544015707500251,48,-11.266573230138263,5.941899254258721e-15,0.0219429824501276,1
sentence_shift,R,116,-0.058960785106112794,0.005396916075461356,48,-10.924903089413435,1.7072710305027377e-14,0.0221266504377126,1
sentence_shift,R,117,-0.06962521263400111,0.008455083430673712,48,-8.234716215976274,1.1394690506959153e-10,0.0223625842481851,1
sentence_shift,R,118,-0.09621297213755127,0.009604459498202711,48,-10.01753114327315,3.026519407259403e-13,0.0224539022892713,1
sentence_shift,R,119,-0.10726559252372309,0.010956483334728243,48,-9.790147919426706,6.321338853511058e-13,0.0227182861417531,1
